This, line, contains, headers, and, can, be, ignored ,,,,,,
,,,,,IR_AUDPC2,0,,,,,,parallel shift,0.14296
,,,,,IR_AUDPC3,0,,,,,,parallel shift,0.062064
,,,,,IR_AUDPC4,0,,,,,,parallel shift,-0.036532
,,,,,IR_BGNPC1,0,,,,,,parallel shift,3.4527
,,,,,IR_BGNPC2,0,,,,,,parallel shift,0.5752
,,,,,IR_BGNPC3,0,,,,,,parallel shift,0.92512
,,,,,IR_BGNPC4,0,,,,,,parallel shift,-0.21524
,,,,,IR_BRLPC1,0,,,,,,parallel shift,-0.35575
,,,,,IR_BRLPC2,0,,,,,,parallel shift,-0.06813
,,,,,IR_BRLPC3,0,,,,,,parallel shift,0.0077398
,,,,,IR_BRLPC4,0,,,,,,parallel shift,-0.001727
,,,,,IR_CADPC1,0,,,,,,parallel shift,0.24868
,,,,,IR_CADPC2,0,,,,,,parallel shift,-1.7878
,,,,,IR_CADPC3,0,,,,,,parallel shift,-0.31116
,,,,,IR_CADPC4,0,,,,,,parallel shift,0.070596
,,,,,IR_CHFPC1,0,,,,,,parallel shift,4.557
,,,,,IR_CHFPC2,0,,,,,,parallel shift,-0.79217
,,,,,IR_CHFPC3,0,,,,,,parallel shift,-0.098917
,,,,,IR_CHFPC4,0,,,,,,parallel shift,-0.20973
,,,,,IR_CLPPC1,0,,,,,,parallel shift,-0.82013
,,,,,IR_CLPPC2,0,,,,,,parallel shift,1.9933
,,,,,IR_CLPPC3,0,,,,,,parallel shift,0.52755
,,,,,IR_CLPPC4,0,,,,,,parallel shift,-0.043614
,,,,,IR_CNYPC1,0,,,,,,parallel shift,1.0739
,,,,,IR_CNYPC2,0,,,,,,parallel shift,-0.93065
,,,,,IR_CNYPC3,0,,,,,,parallel shift,0.35824
,,,,,IR_CNYPC4,0,,,,,,parallel shift,-0.37622
,,,,,IR_COPPC1,0,,,,,,parallel shift,-0.75089
,,,,,IR_COPPC2,0,,,,,,parallel shift,2.155
,,,,,IR_COPPC3,0,,,,,,parallel shift,-0.37495
,,,,,IR_COPPC4,0,,,,,,parallel shift,-0.02693
,,,,,IR_CZKPC1,0,,,,,,parallel shift,1.6209
,,,,,IR_CZKPC2,0,,,,,,parallel shift,0.68644
,,,,,IR_CZKPC3,0,,,,,,parallel shift,-0.19148
,,,,,IR_CZKPC4,0,,,,,,parallel shift,-0.069655
,,,,,IR_DKKPC1,0,,,,,,parallel shift,0.4994
,,,,,IR_DKKPC2,0,,,,,,parallel shift,0.064621
,,,,,IR_DKKPC3,0,,,,,,parallel shift,-0.1722
,,,,,IR_DKKPC4,0,,,,,,parallel shift,-0.16467
,,,,,IR_EURPC1,0,,,,,,parallel shift,2.0943
,,,,,IR_EURPC2,0,,,,,,parallel shift,0.44021
,,,,,IR_EURPC3,0,,,,,,parallel shift,0.035464
,,,,,IR_EURPC4,0,,,,,,parallel shift,0.2719
,,,,,IR_GBPPC1,0,,,,,,parallel shift,0.94342
,,,,,IR_GBPPC2,0,,,,,,parallel shift,1.0905
,,,,,IR_GBPPC3,0,,,,,,parallel shift,-0.60211
,,,,,IR_GBPPC4,0,,,,,,parallel shift,-0.21441
,,,,,IR_HKDPC1,0,,,,,,parallel shift,-0.13514
,,,,,IR_HKDPC2,0,,,,,,parallel shift,-1.1871
,,,,,IR_HKDPC3,0,,,,,,parallel shift,-0.15645
,,,,,IR_HKDPC4,0,,,,,,parallel shift,-0.092271
,,,,,IR_HUFPC1,0,,,,,,parallel shift,-1.8697
,,,,,IR_HUFPC2,0,,,,,,parallel shift,-0.14344
,,,,,IR_HUFPC3,0,,,,,,parallel shift,0.046558
,,,,,IR_HUFPC4,0,,,,,,parallel shift,-0.031918
,,,,,IR_INRPC1,0,,,,,,parallel shift,0.69679
,,,,,IR_INRPC2,0,,,,,,parallel shift,-1.1809
,,,,,IR_INRPC3,0,,,,,,parallel shift,-0.14866
,,,,,IR_INRPC4,0,,,,,,parallel shift,0.039438
,,,,,IR_JPYPC1,0,,,,,,parallel shift,-2.7283
,,,,,IR_JPYPC2,0,,,,,,parallel shift,-1.4022
,,,,,IR_JPYPC3,0,,,,,,parallel shift,-1.1974
,,,,,IR_JPYPC4,0,,,,,,parallel shift,0.1671
,,,,,IR_KRWPC1,0,,,,,,parallel shift,2.3662
,,,,,IR_KRWPC2,0,,,,,,parallel shift,-0.35649
,,,,,IR_KRWPC3,0,,,,,,parallel shift,-0.07467
,,,,,IR_KRWPC4,0,,,,,,parallel shift,0.053572
,,,,,IR_MXNPC1,0,,,,,,parallel shift,-0.24162
,,,,,IR_MXNPC2,0,,,,,,parallel shift,0.2198
,,,,,IR_MXNPC3,0,,,,,,parallel shift,0.24051
,,,,,IR_MXNPC4,0,,,,,,parallel shift,0.10289
,,,,,IR_MYRPC1,0,,,,,,parallel shift,0.002919
,,,,,IR_MYRPC2,0,,,,,,parallel shift,0.63818
,,,,,IR_MYRPC3,0,,,,,,parallel shift,0.047331
,,,,,IR_MYRPC4,0,,,,,,parallel shift,0.0040371
,,,,,IR_NOKPC1,0,,,,,,parallel shift,1.229
,,,,,IR_NOKPC2,0,,,,,,parallel shift,0.2087
,,,,,IR_NOKPC3,0,,,,,,parallel shift,0.22721
,,,,,IR_NOKPC4,0,,,,,,parallel shift,0.094766
,,,,,IR_NZDPC1,0,,,,,,parallel shift,0.92195
,,,,,IR_NZDPC2,0,,,,,,parallel shift,-0.69971
,,,,,IR_NZDPC3,0,,,,,,parallel shift,0.13676
,,,,,IR_NZDPC4,0,,,,,,parallel shift,0.010563
,,,,,IR_PENPC1,0,,,,,,parallel shift,2.4236
,,,,,IR_PENPC2,0,,,,,,parallel shift,-1.1338
,,,,,IR_PENPC3,0,,,,,,parallel shift,0.82873
,,,,,IR_PENPC4,0,,,,,,parallel shift,0.04873
,,,,,IR_PLNPC1,0,,,,,,parallel shift,0.48783
,,,,,IR_PLNPC2,0,,,,,,parallel shift,-0.7202
,,,,,IR_PLNPC3,0,,,,,,parallel shift,-0.037294
,,,,,IR_PLNPC4,0,,,,,,parallel shift,0.02343
,,,,,IR_RONPC1,0,,,,,,parallel shift,-0.73007
,,,,,IR_RONPC2,0,,,,,,parallel shift,0.38323
,,,,,IR_RONPC3,0,,,,,,parallel shift,-0.11829
,,,,,IR_RONPC4,0,,,,,,parallel shift,0.14021
,,,,,IR_RUBPC1,0,,,,,,parallel shift,3.3102
,,,,,IR_RUBPC2,0,,,,,,parallel shift,-1.5746
,,,,,IR_RUBPC3,0,,,,,,parallel shift,0.27078
,,,,,IR_RUBPC4,0,,,,,,parallel shift,0.31759
,,,,,IR_SEKPC1,0,,,,,,parallel shift,1.603
,,,,,IR_SEKPC2,0,,,,,,parallel shift,0.46464
,,,,,IR_SEKPC3,0,,,,,,parallel shift,-0.28191
,,,,,IR_SEKPC4,0,,,,,,parallel shift,-0.016912
,,,,,IR_THBPC1,0,,,,,,parallel shift,0.67733
,,,,,IR_THBPC2,0,,,,,,parallel shift,-1.8399
,,,,,IR_THBPC3,0,,,,,,parallel shift,0.27216
,,,,,IR_THBPC4,0,,,,,,parallel shift,-0.019888
,,,,,IR_TRYPC1,0,,,,,,parallel shift,-1.2552
,,,,,IR_TRYPC2,0,,,,,,parallel shift,-0.91011
,,,,,IR_TRYPC3,0,,,,,,parallel shift,0.059654
,,,,,IR_TRYPC4,0,,,,,,parallel shift,0.085923
,,,,,IR_TWDPC1,0,,,,,,parallel shift,2.3274
,,,,,IR_TWDPC2,0,,,,,,parallel shift,0.51203
,,,,,IR_TWDPC3,0,,,,,,parallel shift,0.22544
,,,,,IR_TWDPC4,0,,,,,,parallel shift,-0.039381
,,,,,IR_USDPC1,0,,,,,,parallel shift,-0.73342
,,,,,IR_USDPC2,0,,,,,,parallel shift,0.48305
,,,,,IR_USDPC3,0,,,,,,parallel shift,0.32757
,,,,,IR_USDPC4,0,,,,,,parallel shift,0.34476
,,,,,IRIV_AUD,0,,,,,,parallel shift,0.051226
,,,,,IRIV_BGN,0,,,,,,parallel shift,0.62287
,,,,,IRIV_BRL,0,,,,,,parallel shift,-0.11202
,,,,,IRIV_CAD,0,,,,,,parallel shift,0.099299
,,,,,IRIV_CHF,0,,,,,,parallel shift,0.22145
,,,,,IRIV_CLP,0,,,,,,parallel shift,-0.023469
,,,,,IRIV_CNY,0,,,,,,parallel shift,0.67515
,,,,,IRIV_COP,0,,,,,,parallel shift,-0.29624
,,,,,IRIV_CZK,0,,,,,,parallel shift,-0.10498
,,,,,IRIV_DKK,0,,,,,,parallel shift,-0.40968
,,,,,IRIV_EUR,0,,,,,,parallel shift,0.38963
,,,,,IRIV_GBP,0,,,,,,parallel shift,0.23651
,,,,,IRIV_HKD,0,,,,,,parallel shift,0.14683
,,,,,IRIV_HUF,0,,,,,,parallel shift,-0.7627
,,,,,IRIV_INR,0,,,,,,parallel shift,0.24121
,,,,,IRIV_JPY,0,,,,,,parallel shift,0.23763
,,,,,IRIV_KRW,0,,,,,,parallel shift,0.45452
,,,,,IRIV_MXN,0,,,,,,parallel shift,-0.089779
,,,,,IRIV_MYR,0,,,,,,parallel shift,-0.43843
,,,,,IRIV_NOK,0,,,,,,parallel shift,-0.054671
,,,,,IRIV_NZD,0,,,,,,parallel shift,-0.32769
,,,,,IRIV_PEN,0,,,,,,parallel shift,-0.24942
,,,,,IRIV_PLN,0,,,,,,parallel shift,-0.051326
,,,,,IRIV_RON,0,,,,,,parallel shift,0.25398
,,,,,IRIV_RUB,0,,,,,,parallel shift,0.32616
,,,,,IRIV_SEK,0,,,,,,parallel shift,-0.31547
,,,,,IRIV_THB,0,,,,,,parallel shift,0.027373
,,,,,IRIV_TRY,0,,,,,,parallel shift,-0.51783
,,,,,IRIV_TWD,0,,,,,,parallel shift,0.065881
,,,,,IRIV_USD,0,,,,,,parallel shift,-0.32232
,,,,,BF_BCOPC3A2,0,,,,,,parallel shift,0.39022
,,,,,BF_BCOPC3A8,0,,,,,,parallel shift,0.0035869
,,,,,BF_EUG4TR,0,,,,,,parallel shift,-0.11426
,,,,,BF_EURAGG_EUR_HEDG,0,,,,,,parallel shift,-0.03544
,,,,,BF_EURAGG_EUR_UNHEDG,0,,,,,,parallel shift,0.073055
,,,,,BF_GLOBCRED_AUD_HEDG,0,,,,,,parallel shift,0.0037134
,,,,,BF_INGRASCLX,0,,,,,,parallel shift,-0.11584
,,,,,BF_JGENVUEG,0,,,,,,parallel shift,-0.091147
,,,,,BF_JNEU1R3,0,,,,,,parallel shift,-0.0071279
,,,,,BF_KISKGA2Y,0,,,,,,parallel shift,-0.045108
,,,,,BF_LVACLC,0,,,,,,parallel shift,-0.087374
,,,,,BF_LVACLG,0,,,,,,parallel shift,-0.060281
,,,,,BF_MAXIDX,0,,,,,,parallel shift,-0.066516
,,,,,BF_MAXRMAX,0,,,,,,parallel shift,-0.01689
,,,,,BF_PANEURAGG_EUR_UNHEDG,0,,,,,,parallel shift,-0.028194
,,,,,BF_PANEURHY_EUR_HEDG,0,,,,,,parallel shift,0.085518
,,,,,BF_PDGATR,0,,,,,,parallel shift,-0.057637
,,,,,BF_SBJYL,0,,,,,,parallel shift,0.042887
,,,,,BF_SBWGNJYC,0,,,,,,parallel shift,-0.016903
,,,,,BF_SBWGNJYU,0,,,,,,parallel shift,0.1987
,,,,,BF_SPCBCR,0,,,,,,parallel shift,-0.10244
,,,,,BF_USAGG_USD_UNHEDG,0,,,,,,parallel shift,0.14514
,,,,,BF_USCORPHY_EUR_HEDG,0,,,,,,parallel shift,-0.16503
,,,,,BFIV_BCOPC3A2,0,,,,,,parallel shift,0.21473
,,,,,BFIV_BCOPC3A8,0,,,,,,parallel shift,0.50195
,,,,,BFIV_EUG4TR,0,,,,,,parallel shift,-0.27358
,,,,,BFIV_EURAGG_EUR_HEDG,0,,,,,,parallel shift,0.54154
,,,,,BFIV_EURAGG_EUR_UNHEDG,0,,,,,,parallel shift,-0.19233
,,,,,BFIV_GLOBCRED_AUD_HEDG,0,,,,,,parallel shift,-0.42971
,,,,,BFIV_JGENVUEG,0,,,,,,parallel shift,0.79549
,,,,,BFIV_JNEU1R3,0,,,,,,parallel shift,-0.48633
,,,,,BFIV_KISKGA2Y,0,,,,,,parallel shift,0.041464
,,,,,BFIV_LVACLC,0,,,,,,parallel shift,0.52252
,,,,,BFIV_LVACLG,0,,,,,,parallel shift,0.35834
,,,,,BFIV_MAXIDX,0,,,,,,parallel shift,0.26329
,,,,,BFIV_MAXRMAX,0,,,,,,parallel shift,0.1363
,,,,,BFIV_PANEURAGG_EUR_UNHEDG,0,,,,,,parallel shift,0.52287
,,,,,BFIV_PDGATR,0,,,,,,parallel shift,-0.0073459
,,,,,BFIV_SBJYL,0,,,,,,parallel shift,0.40572
,,,,,BFIV_SBWGNJYC,0,,,,,,parallel shift,0.24018
,,,,,BFIV_SBWGNJYU,0,,,,,,parallel shift,-0.04949
,,,,,BFIV_SPCBCR,0,,,,,,parallel shift,0.42682
,,,,,BFIV_USAGG_USD_UNHEDG,0,,,,,,parallel shift,0.19515
,,,,,RE_BELGIUM,0,,,,,,parallel shift,0.031657
,,,,,RE_CEE,0,,,,,,parallel shift,0.042049
,,,,,RE_FRANCE,0,,,,,,parallel shift,0.18467
,,,,,RE_GERMANY,0,,,,,,parallel shift,-0.093458
,,,,,RE_ITALY,0,,,,,,parallel shift,-0.13616
,,,,,RE_NETHERLANDS,0,,,,,,parallel shift,-0.05375
,,,,,RE_NORDICS,0,,,,,,parallel shift,0.21284
,,,,,RE_PORTUGAL,0,,,,,,parallel shift,-0.11092
,,,,,RE_SPAIN,0,,,,,,parallel shift,0.25269
,,,,,RE_UK,0,,,,,,parallel shift,-0.038715
,,,,,REIV_ELHK,0,,,,,,parallel shift,-0.63851
,,,,,REIV_ELUK,0,,,,,,parallel shift,0.16668
,,,,,REIV_EPGR,0,,,,,,parallel shift,0.7204
,,,,,REIV_EPNL,0,,,,,,parallel shift,2.0269
,,,,,REIV_RMS,0,,,,,,parallel shift,-1.4429
,,,,,INFRLZ_CZK,0,,,,,,parallel shift,0.039866
,,,,,INFEXP_CZK,0,,,,,,parallel shift,0.016581
,,,,,INFRLZ_EUR,0,,,,,,parallel shift,0.02507
,,,,,INFEXP_EUR,0,,,,,,parallel shift,-0.0055082
,,,,,INFRLZ_HUF,0,,,,,,parallel shift,0.014765
,,,,,INFEXP_HUF,0,,,,,,parallel shift,-0.015328
,,,,,INFRLZ_KRW,0,,,,,,parallel shift,0.023373
,,,,,INFEXP_KRW,0,,,,,,parallel shift,-0.024653
,,,,,INFRLZ_PLN,0,,,,,,parallel shift,-0.030407
,,,,,INFEXP_PLN,0,,,,,,parallel shift,-0.014108
,,,,,INFRLZ_RON,0,,,,,,parallel shift,-0.023924
,,,,,INFEXP_RON,0,,,,,,parallel shift,-0.054882
,,,,,CS_EUROZONE_FINANCIALS,0,,,,,,parallel shift,-0.83771
,,,,,CS_EUROZONE_NONFINANCIALS,0,,,,,,parallel shift,-0.27237
,,,,,CS_US_AND_REST_OF_WORLD,0,,,,,,parallel shift,-1.8563
,,,,,CS_ASIA,0,,,,,,parallel shift,1.5673
,,,,,CS_EUROZONE_NONDOMESTIC_SOVEREIGNS,0,,,,,,parallel shift,-0.081808
,,,,,CS_EUROZONE_STRUCTUREDCREDIT,0,,,,,,parallel shift,-0.22502
,,,,,ILP_EUR,0,,,,,,parallel shift,0.0039871
,,,,,ILP_US,0,,,,,,parallel shift,0.010523
,,,,,ULP_JP,0,,,,,,parallel shift,-0.0016876
,,,,,ILP_HK,0,,,,,,parallel shift,-0.013079
,,,,,RF_TEST1,0,,,,,,parallel shift,0.777
,,SSMC_5,1,,,,,,,,,,
,,,,,EQ_4GSPC,0,,,,,,parallel shift,0.068676
,,,,,EQ_AEX,0,,,,,,parallel shift,0.085493
,,,,,EQ_AMX,0,,,,,,parallel shift,0.043462
,,,,,EQ_ASCX,0,,,,,,parallel shift,0.26005
,,,,,EQ_BETFI,0,,,,,,parallel shift,-0.13829
,,,,,EQ_BETI,0,,,,,,parallel shift,0.034943
,,,,,EQ_BUX,0,,,,,,parallel shift,0.73071
,,,,,EQ_CEMU_USD,0,,,,,,parallel shift,-0.037649
,,,,,EQ_CIEU,0,,,,,,parallel shift,0.08874
,,,,,EQ_CIJP_USD,0,,,,,,parallel shift,0.033814
,,,,,EQ_CIKK_USD,0,,,,,,parallel shift,0.14471
,,,,,EQ_FTSE,0,,,,,,parallel shift,-0.40367
,,,,,EQ_HSI,0,,,,,,parallel shift,-0.65954
,,,,,EQ_IBEX,0,,,,,,parallel shift,0.41353
,,,,,EQ_IXIC,0,,,,,,parallel shift,-0.47871
,,,,,EQ_KLSE,0,,,,,,parallel shift,0.082823
,,,,,EQ_KS11,0,,,,,,parallel shift,-0.024771
,,,,,EQ_MSCIWO,0,,,,,,parallel shift,0.24744
,,,,,EQ_MSDUEAFE,0,,,,,,parallel shift,-0.018287
,,,,,EQ_MSEUEGF,0,,,,,,parallel shift,0.15803
,,,,,EQ_N100,0,,,,,,parallel shift,-0.034653
,,,,,EQ_N225,0,,,,,,parallel shift,0.054004
,,,,,EQ_NDX,0,,,,,,parallel shift,-0.098369
,,,,,EQ_PX,0,,,,,,parallel shift,-0.2061
,,,,,EQ_RUX,0,,,,,,parallel shift,-0.31882
,,,,,EQ_SETI,0,,,,,,parallel shift,0.13613
,,,,,EQ_SPX,0,,,,,,parallel shift,-0.14697
,,,,,EQ_SSEC,0,,,,,,parallel shift,-0.34618
,,,,,EQ_STOXX50E,0,,,,,,parallel shift,-0.32159
,,,,,EQ_TOPX,0,,,,,,parallel shift,-0.29706
,,,,,EQ_WIG,0,,,,,,parallel shift,-0.33684
,,,,,EQ_ASE,0,,,,,,parallel shift,-0.095039
,,,,,EQ_CECEEUR,0,,,,,,parallel shift,0.017472
,,,,,EQ_EMUMIDCAP,0,,,,,,parallel shift,-0.11071
,,,,,EQ_FBM100,0,,,,,,parallel shift,-0.16283
,,,,,EQ_HFRXEW,0,,,,,,parallel shift,0.02131
,,,,,EQ_HFRXGLE,0,,,,,,parallel shift,0.037523
,,,,,EQ_MSDLWI,0,,,,,,parallel shift,0.074718
,,,,,EQ_MXEF,0,,,,,,parallel shift,0.44396
,,,,,EQ_MXEU,0,,,,,,parallel shift,0.13875
,,,,,EQ_MXLA,0,,,,,,parallel shift,-0.16016
,,,,,EQ_MXME,0,,,,,,parallel shift,0.62766
,,,,,EQ_MXWO0IT,0,,,,,,parallel shift,-0.010818
,,,,,EQ_NIFTY,0,,,,,,parallel shift,-0.5382
,,,,,EQ_OPALPACX,0,,,,,,parallel shift,0.84117
,,,,,EQ_RAAX,0,,,,,,parallel shift,-0.49753
,,,,,EQ_SPEURO,0,,,,,,parallel shift,0.076788
,,,,,EQ_TPXDDVD,0,,,,,,parallel shift,0.20211
,,,,,EQ_XU100,0,,,,,,parallel shift,0.92003
,,,,,EQIV_4GSPC,0,,,,,,parallel shift,0.18292
,,,,,EQIV_AEX,0,,,,,,parallel shift,-0.27354
,,,,,EQIV_BETFI,0,,,,,,parallel shift,0.16056
,,,,,EQIV_BETI,0,,,,,,parallel shift,0.4221
,,,,,EQIV_BUX,0,,,,,,parallel shift,-0.023107
,,,,,EQIV_CEMU_USD,0,,,,,,parallel shift,1.122
,,,,,EQIV_CIEU,0,,,,,,parallel shift,1.0066
,,,,,EQIV_CIJP_USD,0,,,,,,parallel shift,0.15505
,,,,,EQIV_CIKK_USD,0,,,,,,parallel shift,1.0358
,,,,,EQIV_FTSE,0,,,,,,parallel shift,-0.31648
,,,,,EQIV_HSI,0,,,,,,parallel shift,-0.12217
,,,,,EQIV_IBEX,0,,,,,,parallel shift,0.71483
,,,,,EQIV_IXIC,0,,,,,,parallel shift,0.10913
,,,,,EQIV_KLSE,0,,,,,,parallel shift,-0.67851
,,,,,EQIV_KS11,0,,,,,,parallel shift,-1.0922
,,,,,EQIV_MSCIWO,0,,,,,,parallel shift,0.062474
,,,,,EQIV_MSDUEAFE,0,,,,,,parallel shift,1.1666
,,,,,EQIV_MSEUEGF,0,,,,,,parallel shift,-0.094898
,,,,,EQIV_N100,0,,,,,,parallel shift,-0.15224
,,,,,EQIV_N225,0,,,,,,parallel shift,-0.26615
,,,,,EQIV_NDX,0,,,,,,parallel shift,-0.16129
,,,,,EQIV_PX,0,,,,,,parallel shift,0.26941
,,,,,EQIV_RUX,0,,,,,,parallel shift,0.51963
,,,,,EQIV_SETI,0,,,,,,parallel shift,-0.21116
,,,,,EQIV_SPX,0,,,,,,parallel shift,-0.26718
,,,,,EQIV_SSEC,0,,,,,,parallel shift,0.50847
,,,,,EQIV_STOXX50E,0,,,,,,parallel shift,0.5335
,,,,,EQIV_TOPX,0,,,,,,parallel shift,0.28371
,,,,,EQIV_WIG,0,,,,,,parallel shift,-1.0295
,,,,,EQIV_ASE,0,,,,,,parallel shift,0.3245
,,,,,EQIV_CECEEUR,0,,,,,,parallel shift,0.038306
,,,,,EQIV_FBM100,0,,,,,,parallel shift,0.69116
,,,,,EQIV_HFRXGLE,0,,,,,,parallel shift,-0.26617
,,,,,EQIV_MSDLWI,0,,,,,,parallel shift,0.33409
,,,,,EQIV_MXEF,0,,,,,,parallel shift,-0.29608
,,,,,EQIV_MXEU,0,,,,,,parallel shift,-0.90302
,,,,,EQIV_MXLA,0,,,,,,parallel shift,-0.74577
,,,,,EQIV_MXME,0,,,,,,parallel shift,0.97605
,,,,,EQIV_MXWO0IT,0,,,,,,parallel shift,-0.21722
,,,,,EQIV_NIFTY,0,,,,,,parallel shift,0.38089
,,,,,EQIV_OPALPACX,0,,,,,,parallel shift,-0.12288
,,,,,EQIV_RAAX,0,,,,,,parallel shift,0.16408
,,,,,EQIV_SPEURO,0,,,,,,parallel shift,0.47747
,,,,,EQIV_TPXDDVD,0,,,,,,parallel shift,-0.14146
,,,,,EQIV_XU100,0,,,,,,parallel shift,0.76286
,,,,,FX_AUD,0,,,,,,parallel shift,0.071965
,,,,,FX_BGN,0,,,,,,parallel shift,0.015298
,,,,,FX_BRL,0,,,,,,parallel shift,0.21144
,,,,,FX_CAD,0,,,,,,parallel shift,0.061167
,,,,,FX_CHF,0,,,,,,parallel shift,0.014024
,,,,,FX_CLP,0,,,,,,parallel shift,-0.25052
,,,,,FX_CNY,0,,,,,,parallel shift,0.013065
,,,,,FX_COP,0,,,,,,parallel shift,-0.16658
,,,,,FX_CZK,0,,,,,,parallel shift,0.0087072
,,,,,FX_DKK,0,,,,,,parallel shift,0.11143
,,,,,FX_GBP,0,,,,,,parallel shift,0.10764
,,,,,FX_HKD,0,,,,,,parallel shift,0.14966
,,,,,FX_HUF,0,,,,,,parallel shift,-0.1668
,,,,,FX_INR,0,,,,,,parallel shift,0.012925
,,,,,FX_JPY,0,,,,,,parallel shift,0.045087
,,,,,FX_KRW,0,,,,,,parallel shift,-0.046579
,,,,,FX_MXN,0,,,,,,parallel shift,0.0141
,,,,,FX_MYR,0,,,,,,parallel shift,0.19628
,,,,,FX_NOK,0,,,,,,parallel shift,-0.0068329
,,,,,FX_NZD,0,,,,,,parallel shift,-0.081013
,,,,,FX_PEN,0,,,,,,parallel shift,0.031094
,,,,,FX_PLN,0,,,,,,parallel shift,-0.058817
,,,,,FX_RON,0,,,,,,parallel shift,-0.026218
,,,,,FX_RUB,0,,,,,,parallel shift,0.10223
,,,,,FX_SEK,0,,,,,,parallel shift,0.03144
,,,,,FX_THB,0,,,,,,parallel shift,0.06122
,,,,,FX_TRY,0,,,,,,parallel shift,0.20951
,,,,,FX_TWD,0,,,,,,parallel shift,-0.13393
,,,,,FX_USD,0,,,,,,parallel shift,0.34204
,,,,,FXIV_AUD,0,,,,,,parallel shift,0.59773
,,,,,FXIV_BGN,0,,,,,,parallel shift,1.077
,,,,,FXIV_BRL,0,,,,,,parallel shift,0.56762
,,,,,FXIV_CAD,0,,,,,,parallel shift,-1.0906
,,,,,FXIV_CHF,0,,,,,,parallel shift,0.67878
,,,,,FXIV_CLP,0,,,,,,parallel shift,0.66584
,,,,,FXIV_CNY,0,,,,,,parallel shift,-0.43346
,,,,,FXIV_COP,0,,,,,,parallel shift,0.69994
,,,,,FXIV_CZK,0,,,,,,parallel shift,1.3864
,,,,,FXIV_DKK,0,,,,,,parallel shift,-0.094849
,,,,,FXIV_GBP,0,,,,,,parallel shift,-0.7187
,,,,,FXIV_HKD,0,,,,,,parallel shift,-0.065996
,,,,,FXIV_HUF,0,,,,,,parallel shift,0.09765
,,,,,FXIV_INR,0,,,,,,parallel shift,0.60971
,,,,,FXIV_JPY,0,,,,,,parallel shift,-0.32359
,,,,,FXIV_KRW,0,,,,,,parallel shift,-1.0569
,,,,,FXIV_MXN,0,,,,,,parallel shift,-0.19973
,,,,,FXIV_MYR,0,,,,,,parallel shift,-0.29382
,,,,,FXIV_NOK,0,,,,,,parallel shift,0.12707
,,,,,FXIV_NZD,0,,,,,,parallel shift,0.14426
,,,,,FXIV_PEN,0,,,,,,parallel shift,-0.39293
,,,,,FXIV_PLN,0,,,,,,parallel shift,-0.28707
,,,,,FXIV_RON,0,,,,,,parallel shift,-0.31409
,,,,,FXIV_RUB,0,,,,,,parallel shift,-0.16219
,,,,,FXIV_SEK,0,,,,,,parallel shift,0.37935
,,,,,FXIV_THB,0,,,,,,parallel shift,0.15476
,,,,,FXIV_TRY,0,,,,,,parallel shift,-0.382
,,,,,FXIV_TWD,0,,,,,,parallel shift,0.15118
,,,,,FXIV_USD,0,,,,,,parallel shift,0.14071
,,,,,IR_AUDPC1,0,,,,,,parallel shift,-0.82521
,,,,,IR_AUDPC2,0,,,,,,parallel shift,-0.37893
,,,,,IR_AUDPC3,0,,,,,,parallel shift,-0.082741
,,,,,IR_AUDPC4,0,,,,,,parallel shift,0.061356
,,,,,IR_BGNPC1,0,,,,,,parallel shift,-3.6945
,,,,,IR_BGNPC2,0,,,,,,parallel shift,-0.4001
,,,,,IR_BGNPC3,0,,,,,,parallel shift,0.26166
,,,,,IR_BGNPC4,0,,,,,,parallel shift,0.45816
,,,,,IR_BRLPC1,0,,,,,,parallel shift,1.9731
,,,,,IR_BRLPC2,0,,,,,,parallel shift,0.79837
,,,,,IR_BRLPC3,0,,,,,,parallel shift,-0.059717
,,,,,IR_BRLPC4,0,,,,,,parallel shift,0.027714
,,,,,IR_CADPC1,0,,,,,,parallel shift,0.72982
,,,,,IR_CADPC2,0,,,,,,parallel shift,1.4227
,,,,,IR_CADPC3,0,,,,,,parallel shift,-0.47554
,,,,,IR_CADPC4,0,,,,,,parallel shift,0.070443
,,,,,IR_CHFPC1,0,,,,,,parallel shift,-3.5425
,,,,,IR_CHFPC2,0,,,,,,parallel shift,-1.2331
,,,,,IR_CHFPC3,0,,,,,,parallel shift,-0.1099
,,,,,IR_CHFPC4,0,,,,,,parallel shift,0.23396
,,,,,IR_CLPPC1,0,,,,,,parallel shift,2.7234
,,,,,IR_CLPPC2,0,,,,,,parallel shift,-1.2429
,,,,,IR_CLPPC3,0,,,,,,parallel shift,-0.63342
,,,,,IR_CLPPC4,0,,,,,,parallel shift,-0.01225
,,,,,IR_CNYPC1,0,,,,,,parallel shift,3.2858
,,,,,IR_CNYPC2,0,,,,,,parallel shift,0.11736
,,,,,IR_CNYPC3,0,,,,,,parallel shift,0.46428
,,,,,IR_CNYPC4,0,,,,,,parallel shift,0.17622
,,,,,IR_COPPC1,0,,,,,,parallel shift,-4.9176
,,,,,IR_COPPC2,0,,,,,,parallel shift,1.3295
,,,,,IR_COPPC3,0,,,,,,parallel shift,0.13052
,,,,,IR_COPPC4,0,,,,,,parallel shift,-0.06493
,,,,,IR_CZKPC1,0,,,,,,parallel shift,1.0913
,,,,,IR_CZKPC2,0,,,,,,parallel shift,0.075423
