This, line, contains, headers, and, can, be, ignored ,,,,,,
,,,,,EQIV_BUX,0,,,,,,parallel shift,0.48104
,,,,,EQIV_CEMU_USD,0,,,,,,parallel shift,-0.83314
,,,,,EQIV_CIEU,0,,,,,,parallel shift,-0.92654
,,,,,EQIV_CIJP_USD,0,,,,,,parallel shift,0.30717
,,,,,EQIV_CIKK_USD,0,,,,,,parallel shift,0.19814
,,,,,EQIV_FTSE,0,,,,,,parallel shift,0.061629
,,,,,EQIV_HSI,0,,,,,,parallel shift,0.25025
,,,,,EQIV_IBEX,0,,,,,,parallel shift,-0.20037
,,,,,EQIV_IXIC,0,,,,,,parallel shift,-0.64085
,,,,,EQIV_KLSE,0,,,,,,parallel shift,0.16432
,,,,,EQIV_KS11,0,,,,,,parallel shift,0.41239
,,,,,EQIV_MSCIWO,0,,,,,,parallel shift,0.0010381
,,,,,EQIV_MSDUEAFE,0,,,,,,parallel shift,-0.25724
,,,,,EQIV_MSEUEGF,0,,,,,,parallel shift,-0.3739
,,,,,EQIV_N100,0,,,,,,parallel shift,-0.1162
,,,,,EQIV_N225,0,,,,,,parallel shift,-0.63636
,,,,,EQIV_NDX,0,,,,,,parallel shift,0.26661
,,,,,EQIV_PX,0,,,,,,parallel shift,-0.58802
,,,,,EQIV_RUX,0,,,,,,parallel shift,-0.16562
,,,,,EQIV_SETI,0,,,,,,parallel shift,0.20813
,,,,,EQIV_SPX,0,,,,,,parallel shift,0.17031
,,,,,EQIV_SSEC,0,,,,,,parallel shift,0.092
,,,,,EQIV_STOXX50E,0,,,,,,parallel shift,-0.22498
,,,,,EQIV_TOPX,0,,,,,,parallel shift,-0.69831
,,,,,EQIV_WIG,0,,,,,,parallel shift,0.43456
,,,,,EQIV_ASE,0,,,,,,parallel shift,0.43346
,,,,,EQIV_CECEEUR,0,,,,,,parallel shift,-0.22744
,,,,,EQIV_FBM100,0,,,,,,parallel shift,-0.28645
,,,,,EQIV_HFRXGLE,0,,,,,,parallel shift,0.8046
,,,,,EQIV_MSDLWI,0,,,,,,parallel shift,0.31042
,,,,,EQIV_MXEF,0,,,,,,parallel shift,0.2712
,,,,,EQIV_MXEU,0,,,,,,parallel shift,-0.3039
,,,,,EQIV_MXLA,0,,,,,,parallel shift,-0.26015
,,,,,EQIV_MXME,0,,,,,,parallel shift,-0.73261
,,,,,EQIV_MXWO0IT,0,,,,,,parallel shift,0.10909
,,,,,EQIV_NIFTY,0,,,,,,parallel shift,0.22618
,,,,,EQIV_OPALPACX,0,,,,,,parallel shift,0.029468
,,,,,EQIV_RAAX,0,,,,,,parallel shift,-0.4527
,,,,,EQIV_SPEURO,0,,,,,,parallel shift,0.3037
,,,,,EQIV_TPXDDVD,0,,,,,,parallel shift,-0.33732
,,,,,EQIV_XU100,0,,,,,,parallel shift,-0.01208
,,,,,FX_AUD,0,,,,,,parallel shift,-0.18569
,,,,,FX_BGN,0,,,,,,parallel shift,0.080709
,,,,,FX_BRL,0,,,,,,parallel shift,-0.3658
,,,,,FX_CAD,0,,,,,,parallel shift,0.094031
,,,,,FX_CHF,0,,,,,,parallel shift,0.022431
,,,,,FX_CLP,0,,,,,,parallel shift,-0.006915
,,,,,FX_CNY,0,,,,,,parallel shift,-0.32448
,,,,,FX_COP,0,,,,,,parallel shift,0.22941
,,,,,FX_CZK,0,,,,,,parallel shift,-0.053769
,,,,,FX_DKK,0,,,,,,parallel shift,0.10478
,,,,,FX_GBP,0,,,,,,parallel shift,0.17487
,,,,,FX_HKD,0,,,,,,parallel shift,0.39836
,,,,,FX_HUF,0,,,,,,parallel shift,0.026196
,,,,,FX_INR,0,,,,,,parallel shift,0.0048731
,,,,,FX_JPY,0,,,,,,parallel shift,0.04808
,,,,,FX_KRW,0,,,,,,parallel shift,-0.13763
,,,,,FX_MXN,0,,,,,,parallel shift,-0.021601
,,,,,FX_MYR,0,,,,,,parallel shift,0.41285
,,,,,FX_NOK,0,,,,,,parallel shift,0.066779
,,,,,FX_NZD,0,,,,,,parallel shift,-0.039145
,,,,,FX_PEN,0,,,,,,parallel shift,-0.062166
,,,,,FX_PLN,0,,,,,,parallel shift,0.073678
,,,,,FX_RON,0,,,,,,parallel shift,-0.088661
,,,,,FX_RUB,0,,,,,,parallel shift,-0.057306
,,,,,FX_SEK,0,,,,,,parallel shift,-0.038696
,,,,,FX_THB,0,,,,,,parallel shift,0.0075264
,,,,,FX_TRY,0,,,,,,parallel shift,0.17302
,,,,,FX_TWD,0,,,,,,parallel shift,0.046701
,,,,,FX_USD,0,,,,,,parallel shift,-0.032589
,,,,,FXIV_AUD,0,,,,,,parallel shift,0.28717
,,,,,FXIV_BGN,0,,,,,,parallel shift,-0.10171
,,,,,FXIV_BRL,0,,,,,,parallel shift,0.38238
,,,,,FXIV_CAD,0,,,,,,parallel shift,0.62404
,,,,,FXIV_CHF,0,,,,,,parallel shift,-0.87108
,,,,,FXIV_CLP,0,,,,,,parallel shift,-0.25203
,,,,,FXIV_CNY,0,,,,,,parallel shift,-0.58913
,,,,,FXIV_COP,0,,,,,,parallel shift,0.071129
,,,,,FXIV_CZK,0,,,,,,parallel shift,-0.13366
,,,,,FXIV_DKK,0,,,,,,parallel shift,0.39534
,,,,,FXIV_GBP,0,,,,,,parallel shift,0.10823
,,,,,FXIV_HKD,0,,,,,,parallel shift,0.048924
,,,,,FXIV_HUF,0,,,,,,parallel shift,1.0366
,,,,,FXIV_INR,0,,,,,,parallel shift,-0.15194
,,,,,FXIV_JPY,0,,,,,,parallel shift,1.1583
,,,,,FXIV_KRW,0,,,,,,parallel shift,0.47779
,,,,,FXIV_MXN,0,,,,,,parallel shift,0.46675
,,,,,FXIV_MYR,0,,,,,,parallel shift,1.2911
,,,,,FXIV_NOK,0,,,,,,parallel shift,0.71588
,,,,,FXIV_NZD,0,,,,,,parallel shift,-0.0012931
,,,,,FXIV_PEN,0,,,,,,parallel shift,0.081953
,,,,,FXIV_PLN,0,,,,,,parallel shift,0.30398
,,,,,FXIV_RON,0,,,,,,parallel shift,0.12101
,,,,,FXIV_RUB,0,,,,,,parallel shift,-0.28291
,,,,,FXIV_SEK,0,,,,,,parallel shift,-0.11096
,,,,,FXIV_THB,0,,,,,,parallel shift,-0.12884
,,,,,FXIV_TRY,0,,,,,,parallel shift,0.26327
,,,,,FXIV_TWD,0,,,,,,parallel shift,-0.79717
,,,,,FXIV_USD,0,,,,,,parallel shift,-0.089636
,,,,,IR_AUDPC1,0,,,,,,parallel shift,0.56192
,,,,,IR_AUDPC2,0,,,,,,parallel shift,-0.37672
,,,,,IR_AUDPC3,0,,,,,,parallel shift,0.25008
,,,,,IR_AUDPC4,0,,,,,,parallel shift,-0.22137
,,,,,IR_BGNPC1,0,,,,,,parallel shift,2.0761
,,,,,IR_BGNPC2,0,,,,,,parallel shift,0.24587
,,,,,IR_BGNPC3,0,,,,,,parallel shift,0.56183
,,,,,IR_BGNPC4,0,,,,,,parallel shift,-0.020719
,,,,,IR_BRLPC1,0,,,,,,parallel shift,1.414
,,,,,IR_BRLPC2,0,,,,,,parallel shift,1.0313
,,,,,IR_BRLPC3,0,,,,,,parallel shift,-0.10634
,,,,,IR_BRLPC4,0,,,,,,parallel shift,0.045834
,,,,,IR_CADPC1,0,,,,,,parallel shift,1.449
,,,,,IR_CADPC2,0,,,,,,parallel shift,1.8055
,,,,,IR_CADPC3,0,,,,,,parallel shift,0.089949
,,,,,IR_CADPC4,0,,,,,,parallel shift,0.10332
,,,,,IR_CHFPC1,0,,,,,,parallel shift,-1.405
,,,,,IR_CHFPC2,0,,,,,,parallel shift,1.0362
,,,,,IR_CHFPC3,0,,,,,,parallel shift,-0.77413
,,,,,IR_CHFPC4,0,,,,,,parallel shift,0.029573
,,,,,IR_CLPPC1,0,,,,,,parallel shift,-0.50686
,,,,,IR_CLPPC2,0,,,,,,parallel shift,1.0358
,,,,,IR_CLPPC3,0,,,,,,parallel shift,-0.12174
,,,,,IR_CLPPC4,0,,,,,,parallel shift,-0.025514
,,,,,IR_CNYPC1,0,,,,,,parallel shift,5.1213
,,,,,IR_CNYPC2,0,,,,,,parallel shift,0.75516
,,,,,IR_CNYPC3,0,,,,,,parallel shift,-0.29612
,,,,,IR_CNYPC4,0,,,,,,parallel shift,-0.098294
,,,,,IR_COPPC1,0,,,,,,parallel shift,-0.71287
,,,,,IR_COPPC2,0,,,,,,parallel shift,-0.37398
,,,,,IR_COPPC3,0,,,,,,parallel shift,0.28185
,,,,,IR_COPPC4,0,,,,,,parallel shift,0.044293
,,,,,IR_CZKPC1,0,,,,,,parallel shift,-2.2724
,,,,,IR_CZKPC2,0,,,,,,parallel shift,-0.12402
,,,,,IR_CZKPC3,0,,,,,,parallel shift,-0.21016
,,,,,IR_CZKPC4,0,,,,,,parallel shift,0.058175
,,,,,IR_DKKPC1,0,,,,,,parallel shift,2.225
,,,,,IR_DKKPC2,0,,,,,,parallel shift,2.0324
,,,,,IR_DKKPC3,0,,,,,,parallel shift,0.19013
,,,,,IR_DKKPC4,0,,,,,,parallel shift,0.12651
,,,,,IR_EURPC1,0,,,,,,parallel shift,1.4679
,,,,,IR_EURPC2,0,,,,,,parallel shift,-0.37655
,,,,,IR_EURPC3,0,,,,,,parallel shift,0.34157
,,,,,IR_EURPC4,0,,,,,,parallel shift,0.14138
,,,,,IR_GBPPC1,0,,,,,,parallel shift,-0.45698
,,,,,IR_GBPPC2,0,,,,,,parallel shift,0.0050486
,,,,,IR_GBPPC3,0,,,,,,parallel shift,0.25915
,,,,,IR_GBPPC4,0,,,,,,parallel shift,-0.028114
,,,,,IR_HKDPC1,0,,,,,,parallel shift,0.88037
,,,,,IR_HKDPC2,0,,,,,,parallel shift,-2.8397
,,,,,IR_HKDPC3,0,,,,,,parallel shift,-0.18322
,,,,,IR_HKDPC4,0,,,,,,parallel shift,0.51225
,,,,,IR_HUFPC1,0,,,,,,parallel shift,-0.96551
,,,,,IR_HUFPC2,0,,,,,,parallel shift,-0.26664
,,,,,IR_HUFPC3,0,,,,,,parallel shift,0.37412
,,,,,IR_HUFPC4,0,,,,,,parallel shift,-0.055169
,,,,,IR_INRPC1,0,,,,,,parallel shift,2.7094
,,,,,IR_INRPC2,0,,,,,,parallel shift,0.24121
,,,,,IR_INRPC3,0,,,,,,parallel shift,-0.044668
,,,,,IR_INRPC4,0,,,,,,parallel shift,0.094569
,,,,,IR_JPYPC1,0,,,,,,parallel shift,-3.1786
,,,,,IR_JPYPC2,0,,,,,,parallel shift,-0.20218
,,,,,IR_JPYPC3,0,,,,,,parallel shift,0.1386
,,,,,IR_JPYPC4,0,,,,,,parallel shift,-0.065306
,,,,,IR_KRWPC1,0,,,,,,parallel shift,-1.0263
,,,,,IR_KRWPC2,0,,,,,,parallel shift,-0.48313
,,,,,IR_KRWPC3,0,,,,,,parallel shift,-0.04461
,,,,,IR_KRWPC4,0,,,,,,parallel shift,0.071195
,,,,,IR_MXNPC1,0,,,,,,parallel shift,1.3739
,,,,,IR_MXNPC2,0,,,,,,parallel shift,-0.45467
,,,,,IR_MXNPC3,0,,,,,,parallel shift,0.65182
,,,,,IR_MXNPC4,0,,,,,,parallel shift,0.079949
,,,,,IR_MYRPC1,0,,,,,,parallel shift,-0.89868
,,,,,IR_MYRPC2,0,,,,,,parallel shift,-0.49702
,,,,,IR_MYRPC3,0,,,,,,parallel shift,0.05929
,,,,,IR_MYRPC4,0,,,,,,parallel shift,-0.028438
,,,,,IR_NOKPC1,0,,,,,,parallel shift,-0.47681
,,,,,IR_NOKPC2,0,,,,,,parallel shift,0.56458
,,,,,IR_NOKPC3,0,,,,,,parallel shift,0.28797
,,,,,IR_NOKPC4,0,,,,,,parallel shift,-0.12824
,,,,,IR_NZDPC1,0,,,,,,parallel shift,-0.42377
,,,,,IR_NZDPC2,0,,,,,,parallel shift,1.2007
,,,,,IR_NZDPC3,0,,,,,,parallel shift,-0.038742
,,,,,IR_NZDPC4,0,,,,,,parallel shift,-0.17456
,,,,,IR_PENPC1,0,,,,,,parallel shift,-1.9407
,,,,,IR_PENPC2,0,,,,,,parallel shift,-0.68222
,,,,,IR_PENPC3,0,,,,,,parallel shift,-0.16816
,,,,,IR_PENPC4,0,,,,,,parallel shift,-0.1062
,,,,,IR_PLNPC1,0,,,,,,parallel shift,-1.1708
,,,,,IR_PLNPC2,0,,,,,,parallel shift,0.28614
,,,,,IR_PLNPC3,0,,,,,,parallel shift,0.046142
,,,,,IR_PLNPC4,0,,,,,,parallel shift,-0.026722
,,,,,IR_RONPC1,0,,,,,,parallel shift,5.7483
,,,,,IR_RONPC2,0,,,,,,parallel shift,0.42073
,,,,,IR_RONPC3,0,,,,,,parallel shift,0.15679
,,,,,IR_RONPC4,0,,,,,,parallel shift,-0.032025
,,,,,IR_RUBPC1,0,,,,,,parallel shift,0.35692
,,,,,IR_RUBPC2,0,,,,,,parallel shift,1.7631
,,,,,IR_RUBPC3,0,,,,,,parallel shift,0.73211
,,,,,IR_RUBPC4,0,,,,,,parallel shift,-0.077997
,,,,,IR_SEKPC1,0,,,,,,parallel shift,0.53323
,,,,,IR_SEKPC2,0,,,,,,parallel shift,-0.45799
,,,,,IR_SEKPC3,0,,,,,,parallel shift,0.22276
,,,,,IR_SEKPC4,0,,,,,,parallel shift,-0.35737
,,,,,IR_THBPC1,0,,,,,,parallel shift,-0.33212
,,,,,IR_THBPC2,0,,,,,,parallel shift,-0.4634
,,,,,IR_THBPC3,0,,,,,,parallel shift,-0.13676
,,,,,IR_THBPC4,0,,,,,,parallel shift,0.06177
,,,,,IR_TRYPC1,0,,,,,,parallel shift,0.38344
,,,,,IR_TRYPC2,0,,,,,,parallel shift,0.10907
,,,,,IR_TRYPC3,0,,,,,,parallel shift,0.66079
,,,,,IR_TRYPC4,0,,,,,,parallel shift,-0.090565
,,,,,IR_TWDPC1,0,,,,,,parallel shift,0.3412
,,,,,IR_TWDPC2,0,,,,,,parallel shift,0.075825
,,,,,IR_TWDPC3,0,,,,,,parallel shift,-0.43519
,,,,,IR_TWDPC4,0,,,,,,parallel shift,-0.093782
,,,,,IR_USDPC1,0,,,,,,parallel shift,0.44152
,,,,,IR_USDPC2,0,,,,,,parallel shift,0.72454
,,,,,IR_USDPC3,0,,,,,,parallel shift,-0.20093
,,,,,IR_USDPC4,0,,,,,,parallel shift,-0.0024348
,,,,,IRIV_AUD,0,,,,,,parallel shift,0.11019
,,,,,IRIV_BGN,0,,,,,,parallel shift,1.1286
,,,,,IRIV_BRL,0,,,,,,parallel shift,0.020787
,,,,,IRIV_CAD,0,,,,,,parallel shift,0.070032
,,,,,IRIV_CHF,0,,,,,,parallel shift,-0.58484
,,,,,IRIV_CLP,0,,,,,,parallel shift,0.21622
,,,,,IRIV_CNY,0,,,,,,parallel shift,-0.87084
,,,,,IRIV_COP,0,,,,,,parallel shift,-0.095884
,,,,,IRIV_CZK,0,,,,,,parallel shift,-0.055898
,,,,,IRIV_DKK,0,,,,,,parallel shift,-0.044187
,,,,,IRIV_EUR,0,,,,,,parallel shift,0.33301
,,,,,IRIV_GBP,0,,,,,,parallel shift,-0.23732
,,,,,IRIV_HKD,0,,,,,,parallel shift,-0.18334
,,,,,IRIV_HUF,0,,,,,,parallel shift,-0.036435
,,,,,IRIV_INR,0,,,,,,parallel shift,-0.24905
,,,,,IRIV_JPY,0,,,,,,parallel shift,0.29342
,,,,,IRIV_KRW,0,,,,,,parallel shift,0.18852
,,,,,IRIV_MXN,0,,,,,,parallel shift,-0.090836
,,,,,IRIV_MYR,0,,,,,,parallel shift,-0.43562
,,,,,IRIV_NOK,0,,,,,,parallel shift,0.21616
,,,,,IRIV_NZD,0,,,,,,parallel shift,-0.31458
,,,,,IRIV_PEN,0,,,,,,parallel shift,0.47549
,,,,,IRIV_PLN,0,,,,,,parallel shift,-0.233
,,,,,IRIV_RON,0,,,,,,parallel shift,0.086332
,,,,,IRIV_RUB,0,,,,,,parallel shift,0.19989
,,,,,IRIV_SEK,0,,,,,,parallel shift,-0.10149
,,,,,IRIV_THB,0,,,,,,parallel shift,-0.2294
,,,,,IRIV_TRY,0,,,,,,parallel shift,0.16291
,,,,,IRIV_TWD,0,,,,,,parallel shift,-0.11901
,,,,,IRIV_USD,0,,,,,,parallel shift,-0.059332
,,,,,BF_BCOPC3A2,0,,,,,,parallel shift,-0.045259
,,,,,BF_BCOPC3A8,0,,,,,,parallel shift,0.048397
,,,,,BF_EUG4TR,0,,,,,,parallel shift,0.00037524
,,,,,BF_EURAGG_EUR_HEDG,0,,,,,,parallel shift,0.053208
,,,,,BF_EURAGG_EUR_UNHEDG,0,,,,,,parallel shift,0.01772
,,,,,BF_GLOBCRED_AUD_HEDG,0,,,,,,parallel shift,-0.10342
,,,,,BF_INGRASCLX,0,,,,,,parallel shift,-0.223
,,,,,BF_JGENVUEG,0,,,,,,parallel shift,-0.02505
,,,,,BF_JNEU1R3,0,,,,,,parallel shift,0.017215
,,,,,BF_KISKGA2Y,0,,,,,,parallel shift,0.012592
,,,,,BF_LVACLC,0,,,,,,parallel shift,-0.011391
,,,,,BF_LVACLG,0,,,,,,parallel shift,-0.064065
,,,,,BF_MAXIDX,0,,,,,,parallel shift,0.090091
,,,,,BF_MAXRMAX,0,,,,,,parallel shift,0.021093
,,,,,BF_PANEURAGG_EUR_UNHEDG,0,,,,,,parallel shift,-0.0778
,,,,,BF_PANEURHY_EUR_HEDG,0,,,,,,parallel shift,0.092538
,,,,,BF_PDGATR,0,,,,,,parallel shift,-0.065907
,,,,,BF_SBJYL,0,,,,,,parallel shift,0.010899
,,,,,BF_SBWGNJYC,0,,,,,,parallel shift,0.026114
,,,,,BF_SBWGNJYU,0,,,,,,parallel shift,-0.079317
,,,,,BF_SPCBCR,0,,,,,,parallel shift,-0.035599
,,,,,BF_USAGG_USD_UNHEDG,0,,,,,,parallel shift,-0.1058
,,,,,BF_USCORPHY_EUR_HEDG,0,,,,,,parallel shift,-0.022469
,,,,,BFIV_BCOPC3A2,0,,,,,,parallel shift,0.42516
,,,,,BFIV_BCOPC3A8,0,,,,,,parallel shift,0.47534
,,,,,BFIV_EUG4TR,0,,,,,,parallel shift,0.60962
,,,,,BFIV_EURAGG_EUR_HEDG,0,,,,,,parallel shift,0.16843
,,,,,BFIV_EURAGG_EUR_UNHEDG,0,,,,,,parallel shift,0.04646
,,,,,BFIV_GLOBCRED_AUD_HEDG,0,,,,,,parallel shift,0.12854
,,,,,BFIV_JGENVUEG,0,,,,,,parallel shift,-0.65482
,,,,,BFIV_JNEU1R3,0,,,,,,parallel shift,0.77157
,,,,,BFIV_KISKGA2Y,0,,,,,,parallel shift,0.27856
,,,,,BFIV_LVACLC,0,,,,,,parallel shift,0.37412
,,,,,BFIV_LVACLG,0,,,,,,parallel shift,-0.33343
,,,,,BFIV_MAXIDX,0,,,,,,parallel shift,0.23891
,,,,,BFIV_MAXRMAX,0,,,,,,parallel shift,0.3412
,,,,,BFIV_PANEURAGG_EUR_UNHEDG,0,,,,,,parallel shift,0.2377
,,,,,BFIV_PDGATR,0,,,,,,parallel shift,0.026534
,,,,,BFIV_SBJYL,0,,,,,,parallel shift,0.10096
,,,,,BFIV_SBWGNJYC,0,,,,,,parallel shift,-0.0019996
,,,,,BFIV_SBWGNJYU,0,,,,,,parallel shift,-0.060954
,,,,,BFIV_SPCBCR,0,,,,,,parallel shift,0.068084
,,,,,BFIV_USAGG_USD_UNHEDG,0,,,,,,parallel shift,-0.21967
,,,,,RE_BELGIUM,0,,,,,,parallel shift,-0.086059
,,,,,RE_CEE,0,,,,,,parallel shift,0.23195
,,,,,RE_FRANCE,0,,,,,,parallel shift,-0.078379
,,,,,RE_GERMANY,0,,,,,,parallel shift,-0.041836
,,,,,RE_ITALY,0,,,,,,parallel shift,-0.011656
,,,,,RE_NETHERLANDS,0,,,,,,parallel shift,-0.02195
,,,,,RE_NORDICS,0,,,,,,parallel shift,-0.08864
,,,,,RE_PORTUGAL,0,,,,,,parallel shift,-0.060234
,,,,,RE_SPAIN,0,,,,,,parallel shift,0.037291
,,,,,RE_UK,0,,,,,,parallel shift,-0.098557
,,,,,REIV_ELHK,0,,,,,,parallel shift,-0.7925
,,,,,REIV_ELUK,0,,,,,,parallel shift,-2.0419
,,,,,REIV_EPGR,0,,,,,,parallel shift,1.9245
,,,,,REIV_EPNL,0,,,,,,parallel shift,-0.11745
,,,,,REIV_RMS,0,,,,,,parallel shift,3.2923
,,,,,INFRLZ_CZK,0,,,,,,parallel shift,0.032255
,,,,,INFEXP_CZK,0,,,,,,parallel shift,0.067875
,,,,,INFRLZ_EUR,0,,,,,,parallel shift,0.0021071
,,,,,INFEXP_EUR,0,,,,,,parallel shift,0.014061
,,,,,INFRLZ_HUF,0,,,,,,parallel shift,-0.020057
,,,,,INFEXP_HUF,0,,,,,,parallel shift,-0.02215
,,,,,INFRLZ_KRW,0,,,,,,parallel shift,-0.060005
,,,,,INFEXP_KRW,0,,,,,,parallel shift,0.012994
,,,,,INFRLZ_PLN,0,,,,,,parallel shift,-0.042865
,,,,,INFEXP_PLN,0,,,,,,parallel shift,-0.023639
,,,,,INFRLZ_RON,0,,,,,,parallel shift,0.03033
,,,,,INFEXP_RON,0,,,,,,parallel shift,-0.0092299
,,,,,CS_EUROZONE_FINANCIALS,0,,,,,,parallel shift,0.44636
,,,,,CS_EUROZONE_NONFINANCIALS,0,,,,,,parallel shift,-0.71126
,,,,,CS_US_AND_REST_OF_WORLD,0,,,,,,parallel shift,-0.3276
,,,,,CS_ASIA,0,,,,,,parallel shift,0.34031
,,,,,CS_EUROZONE_NONDOMESTIC_SOVEREIGNS,0,,,,,,parallel shift,-0.38672
,,,,,CS_EUROZONE_STRUCTUREDCREDIT,0,,,,,,parallel shift,0.41287
,,,,,ILP_EUR,0,,,,,,parallel shift,-0.003518
,,,,,ILP_US,0,,,,,,parallel shift,-0.0065901
,,,,,ULP_JP,0,,,,,,parallel shift,-0.0011733
,,,,,ILP_HK,0,,,,,,parallel shift,-0.0045157
,,SSMC_2,1,,,,,,,,,,
,,,,,EQ_4GSPC,0,,,,,,parallel shift,0.3951
,,,,,EQ_AEX,0,,,,,,parallel shift,-0.25013
,,,,,EQ_AMX,0,,,,,,parallel shift,-0.33109
,,,,,EQ_ASCX,0,,,,,,parallel shift,-0.28756
,,,,,EQ_BETFI,0,,,,,,parallel shift,0.15292
,,,,,EQ_BETI,0,,,,,,parallel shift,0.27797
,,,,,EQ_BUX,0,,,,,,parallel shift,0.60654
,,,,,EQ_CEMU_USD,0,,,,,,parallel shift,0.028319
,,,,,EQ_CIEU,0,,,,,,parallel shift,-0.357
,,,,,EQ_CIJP_USD,0,,,,,,parallel shift,-0.14179
,,,,,EQ_CIKK_USD,0,,,,,,parallel shift,-0.16821
,,,,,EQ_FTSE,0,,,,,,parallel shift,-0.1426
,,,,,EQ_HSI,0,,,,,,parallel shift,-0.44906
,,,,,EQ_IBEX,0,,,,,,parallel shift,0.1223
,,,,,EQ_IXIC,0,,,,,,parallel shift,0.22109
,,,,,EQ_KLSE,0,,,,,,parallel shift,0.21685
,,,,,EQ_KS11,0,,,,,,parallel shift,0.062748
,,,,,EQ_MSCIWO,0,,,,,,parallel shift,0.24576
,,,,,EQ_MSDUEAFE,0,,,,,,parallel shift,0.41116
,,,,,EQ_MSEUEGF,0,,,,,,parallel shift,0.4269
,,,,,EQ_N100,0,,,,,,parallel shift,0.32026
,,,,,EQ_N225,0,,,,,,parallel shift,-0.35956
,,,,,EQ_NDX,0,,,,,,parallel shift,-0.038325
,,,,,EQ_PX,0,,,,,,parallel shift,-0.15216
,,,,,EQ_RUX,0,,,,,,parallel shift,0.021809
,,,,,EQ_SETI,0,,,,,,parallel shift,0.022459
,,,,,EQ_SPX,0,,,,,,parallel shift,0.085691
,,,,,EQ_SSEC,0,,,,,,parallel shift,-0.118
,,,,,EQ_STOXX50E,0,,,,,,parallel shift,0.068394
,,,,,EQ_TOPX,0,,,,,,parallel shift,0.26468
,,,,,EQ_WIG,0,,,,,,parallel shift,0.18068
,,,,,EQ_ASE,0,,,,,,parallel shift,-0.44271
,,,,,EQ_CECEEUR,0,,,,,,parallel shift,0.29289
,,,,,EQ_EMUMIDCAP,0,,,,,,parallel shift,0.083285
,,,,,EQ_FBM100,0,,,,,,parallel shift,0.28843
,,,,,EQ_HFRXEW,0,,,,,,parallel shift,0.013389
,,,,,EQ_HFRXGLE,0,,,,,,parallel shift,-0.032181
,,,,,EQ_MSDLWI,0,,,,,,parallel shift,-0.14815
,,,,,EQ_MXEF,0,,,,,,parallel shift,0.66233
,,,,,EQ_MXEU,0,,,,,,parallel shift,0.46196
,,,,,EQ_MXLA,0,,,,,,parallel shift,0.21199
,,,,,EQ_MXME,0,,,,,,parallel shift,-0.10961
,,,,,EQ_MXWO0IT,0,,,,,,parallel shift,-0.21141
,,,,,EQ_NIFTY,0,,,,,,parallel shift,-0.12022
,,,,,EQ_OPALPACX,0,,,,,,parallel shift,-0.30073
,,,,,EQ_RAAX,0,,,,,,parallel shift,-0.54525
,,,,,EQ_SPEURO,0,,,,,,parallel shift,0.072019
,,,,,EQ_TPXDDVD,0,,,,,,parallel shift,0.067874
,,,,,EQ_XU100,0,,,,,,parallel shift,-0.20112
,,,,,EQIV_4GSPC,0,,,,,,parallel shift,0.17411
,,,,,EQIV_AEX,0,,,,,,parallel shift,-0.24978
,,,,,EQIV_BETFI,0,,,,,,parallel shift,-0.60868
,,,,,EQIV_BETI,0,,,,,,parallel shift,-0.54739
,,,,,EQIV_BUX,0,,,,,,parallel shift,0.30707
,,,,,EQIV_CEMU_USD,0,,,,,,parallel shift,-0.52562
,,,,,EQIV_CIEU,0,,,,,,parallel shift,-0.063884
,,,,,EQIV_CIJP_USD,0,,,,,,parallel shift,0.98126
,,,,,EQIV_CIKK_USD,0,,,,,,parallel shift,0.26097
,,,,,EQIV_FTSE,0,,,,,,parallel shift,0.061024
,,,,,EQIV_HSI,0,,,,,,parallel shift,0.13562
,,,,,EQIV_IBEX,0,,,,,,parallel shift,0.26823
,,,,,EQIV_IXIC,0,,,,,,parallel shift,-0.71013
,,,,,EQIV_KLSE,0,,,,,,parallel shift,0.64311
,,,,,EQIV_KS11,0,,,,,,parallel shift,-0.15481
,,,,,EQIV_MSCIWO,0,,,,,,parallel shift,-0.45105
,,,,,EQIV_MSDUEAFE,0,,,,,,parallel shift,-0.33599
,,,,,EQIV_MSEUEGF,0,,,,,,parallel shift,0.16682
,,,,,EQIV_N100,0,,,,,,parallel shift,0.007395
,,,,,EQIV_N225,0,,,,,,parallel shift,0.31784
,,,,,EQIV_NDX,0,,,,,,parallel shift,-0.18787
,,,,,EQIV_PX,0,,,,,,parallel shift,-0.39153
,,,,,EQIV_RUX,0,,,,,,parallel shift,0.63497
,,,,,EQIV_SETI,0,,,,,,parallel shift,-0.19535
,,,,,EQIV_SPX,0,,,,,,parallel shift,-0.50857
,,,,,EQIV_SSEC,0,,,,,,parallel shift,1.0851
,,,,,EQIV_STOXX50E,0,,,,,,parallel shift,-0.32523
,,,,,EQIV_TOPX,0,,,,,,parallel shift,0.38833
,,,,,EQIV_WIG,0,,,,,,parallel shift,0.21827
,,,,,EQIV_ASE,0,,,,,,parallel shift,-0.19082
,,,,,EQIV_CECEEUR,0,,,,,,parallel shift,-0.23304
,,,,,EQIV_FBM100,0,,,,,,parallel shift,-0.12831
,,,,,EQIV_HFRXGLE,0,,,,,,parallel shift,0.38179
,,,,,EQIV_MSDLWI,0,,,,,,parallel shift,0.10807
,,,,,EQIV_MXEF,0,,,,,,parallel shift,-0.14656
,,,,,EQIV_MXEU,0,,,,,,parallel shift,-0.51687
,,,,,EQIV_MXLA,0,,,,,,parallel shift,0.68326
